DATE OCC,TIME OCC,AREA NAME,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Year,Month,Hour
2020-07-07,225,Harbor,BATTERY - SIMPLE ASSAULT,19,M,W,2020,2020-07-01,2
2020-08-29,1630,Hollywood,BATTERY - SIMPLE ASSAULT,26,F,W,2020,2020-08-01,16
2020-05-31,940,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,F,W,2020,2020-05-01,9
2020-09-01,1700,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,M,W,2020,2020-09-01,17
2020-10-07,2025,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",66,F,H,2020,2020-10-01,20
2020-10-31,2115,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,F,H,2020,2020-10-01,21
2020-04-10,1605,West Valley,BATTERY - SIMPLE ASSAULT,18,F,W,2020,2020-04-01,16
2020-10-23,2125,Southwest,BATTERY - SIMPLE ASSAULT,66,M,B,2020,2020-10-01,21
2020-10-28,1440,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",66,F,H,2020,2020-10-01,14
2020-10-28,2335,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,B,2020,2020-10-01,23
2020-08-03,2120,Hollywood,BATTERY - SIMPLE ASSAULT,45,F,H,2020,2020-08-01,21
2020-03-20,45,Hollywood,BATTERY - SIMPLE ASSAULT,25,M,H,2020,2020-03-01,0
2020-02-11,1415,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,M,H,2020,2020-02-01,14
2020-12-25,100,Harbor,BATTERY - SIMPLE ASSAULT,40,M,H,2020,2020-12-01,1
2020-11-17,1050,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,F,O,2020,2020-11-01,10
2020-11-01,1510,Southwest,BATTERY - SIMPLE ASSAULT,33,F,B,2020,2020-11-01,15
2020-06-05,1200,Wilshire,BATTERY - SIMPLE ASSAULT,63,M,H,2020,2020-06-01,12
2020-11-01,150,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,B,2020,2020-11-01,1
2020-08-07,1330,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,B,2020,2020-08-01,13
2020-05-23,45,Hollywood,BATTERY - SIMPLE ASSAULT,33,F,A,2020,2020-05-01,0
2020-04-21,1800,Van Nuys,BATTERY - SIMPLE ASSAULT,17,M,H,2020,2020-04-01,18
2020-10-28,2335,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,B,2020,2020-10-01,23
2020-11-01,1500,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,M,B,2020,2020-11-01,15
2020-05-02,1915,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,M,W,2020,2020-05-01,19
2020-04-19,1315,Harbor,BATTERY - SIMPLE ASSAULT,22,F,H,2020,2020-04-01,13
2020-10-31,1130,Southwest,BATTERY - SIMPLE ASSAULT,55,M,H,2020,2020-10-01,11
2020-10-07,30,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,F,H,2020,2020-10-01,0
2020-08-24,1200,Southwest,BATTERY - SIMPLE ASSAULT,30,F,W,2020,2020-08-01,12
2020-08-01,120,Southwest,BATTERY POLICE (SIMPLE),19,,,2020,2020-08-01,1
2020-10-05,2030,Harbor,BATTERY - SIMPLE ASSAULT,40,M,H,2020,2020-10-01,20
2020-05-26,745,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,M,H,2020,2020-05-01,7
2020-10-30,1545,Southwest,BATTERY - SIMPLE ASSAULT,61,M,B,2020,2020-10-01,15
2020-07-16,1630,Van Nuys,BATTERY - SIMPLE ASSAULT,63,F,B,2020,2020-07-01,16
2020-06-21,2025,Hollywood,BATTERY - SIMPLE ASSAULT,20,F,W,2020,2020-06-01,20
2020-03-08,1820,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,F,H,2020,2020-03-01,18
2020-09-05,820,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,F,H,2020,2020-09-01,8
2020-10-23,2355,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",44,F,H,2020,2020-10-01,23
2020-10-31,1450,Southwest,BATTERY - SIMPLE ASSAULT,62,F,B,2020,2020-10-01,14
2020-02-08,100,Hollywood,BATTERY - SIMPLE ASSAULT,54,M,H,2020,2020-02-01,1
2020-04-26,1520,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,W,2020,2020-04-01,15
2020-04-29,1200,West LA,BATTERY - SIMPLE ASSAULT,30,M,B,2020,2020-04-01,12
2020-10-11,1100,Harbor,BATTERY - SIMPLE ASSAULT,40,M,H,2020,2020-10-01,11
2020-09-26,210,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,M,W,2020,2020-09-01,2
2020-01-12,500,West LA,BATTERY - SIMPLE ASSAULT,29,F,B,2020,2020-01-01,5
2020-10-31,115,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,F,H,2020,2020-10-01,1
2020-09-09,1045,West LA,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,W,2020,2020-09-01,10
2020-01-01,100,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,A,2020,2020-01-01,1
2020-10-31,2100,Southwest,BATTERY - SIMPLE ASSAULT,42,F,H,2020,2020-10-01,21
2020-10-09,1645,Southwest,BATTERY - SIMPLE ASSAULT,56,M,B,2020,2020-10-01,16
2020-12-29,1845,Van Nuys,BATTERY - SIMPLE ASSAULT,35,M,W,2020,2020-12-01,18
2020-03-16,430,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,H,2020,2020-03-01,4
2020-05-14,230,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,H,2020,2020-05-01,2
2020-10-27,1005,Southwest,BATTERY - SIMPLE ASSAULT,49,F,H,2020,2020-10-01,10
2020-01-13,1115,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",64,M,B,2020,2020-01-01,11
2020-11-01,1110,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,M,B,2020,2020-11-01,11
2020-12-04,1755,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,M,H,2020,2020-12-01,17
2020-09-20,1613,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,M,H,2020,2020-09-01,16
2020-08-28,1320,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,F,H,2020,2020-08-01,13
2020-10-12,2025,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,F,B,2020,2020-10-01,20
2020-09-21,940,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,H,2020,2020-09-01,9
2020-02-19,1420,West LA,BATTERY - SIMPLE ASSAULT,51,F,H,2020,2020-02-01,14
2020-10-29,1242,West Valley,BATTERY - SIMPLE ASSAULT,27,M,W,2020,2020-10-01,12
2020-09-19,1220,Southwest,BATTERY - SIMPLE ASSAULT,25,F,H,2020,2020-09-01,12
2020-05-06,1800,Van Nuys,BATTERY - SIMPLE ASSAULT,30,F,B,2020,2020-05-01,18
2020-10-30,2200,Southwest,BATTERY - SIMPLE ASSAULT,26,F,B,2020,2020-10-01,22
2020-10-30,200,Southwest,BATTERY - SIMPLE ASSAULT,63,F,B,2020,2020-10-01,2
2020-08-16,2250,Van Nuys,BATTERY - SIMPLE ASSAULT,59,F,H,2020,2020-08-01,22
2020-07-22,5,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,H,2020,2020-07-01,0
2020-11-02,2330,Southwest,BATTERY - SIMPLE ASSAULT,54,F,B,2020,2020-11-01,23
2020-06-02,30,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,M,H,2020,2020-06-01,0
2020-11-28,2100,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,M,H,2020,2020-11-01,21
2020-10-10,1830,Van Nuys,BATTERY - SIMPLE ASSAULT,36,M,O,2020,2020-10-01,18
2020-11-04,1010,Hollenbeck,BATTERY - SIMPLE ASSAULT,63,M,H,2020,2020-11-01,10
2020-11-21,415,Hollywood,BATTERY - SIMPLE ASSAULT,25,M,O,2020,2020-11-01,4
2020-08-05,1100,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,B,2020,2020-08-01,11
2020-03-22,1030,Hollywood,BATTERY - SIMPLE ASSAULT,23,F,B,2020,2020-03-01,10
2020-11-04,2110,Southwest,BATTERY - SIMPLE ASSAULT,21,M,H,2020,2020-11-01,21
2020-02-18,1830,West Valley,BATTERY - SIMPLE ASSAULT,56,M,O,2020,2020-02-01,18
2020-04-20,2330,West Valley,BATTERY - SIMPLE ASSAULT,54,M,A,2020,2020-04-01,23
2020-11-05,1140,Southwest,BATTERY - SIMPLE ASSAULT,66,F,B,2020,2020-11-01,11
2020-07-17,2200,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,F,B,2020,2020-07-01,22
2020-11-08,1015,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,B,2020,2020-11-01,10
2020-08-08,1900,Van Nuys,BATTERY - SIMPLE ASSAULT,33,F,H,2020,2020-08-01,19
2020-10-17,1920,Hollywood,BATTERY - SIMPLE ASSAULT,50,M,W,2020,2020-10-01,19
2020-11-02,1145,Southwest,BATTERY - SIMPLE ASSAULT,50,M,H,2020,2020-11-01,11
2020-01-24,1515,Wilshire,BATTERY - SIMPLE ASSAULT,67,M,H,2020,2020-01-01,15
2020-02-03,300,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,F,H,2020,2020-02-01,3
2020-05-06,1250,Hollywood,BATTERY - SIMPLE ASSAULT,22,F,H,2020,2020-05-01,12
2020-04-20,2100,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",15,F,H,2020,2020-04-01,21
2020-05-13,1805,Hollywood,BATTERY - SIMPLE ASSAULT,30,F,W,2020,2020-05-01,18
2020-12-05,1925,Harbor,BATTERY - SIMPLE ASSAULT,38,F,H,2020,2020-12-01,19
2020-09-28,955,West Valley,BATTERY - SIMPLE ASSAULT,60,M,A,2020,2020-09-01,9
2020-11-06,1240,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,H,2020,2020-11-01,12
2020-05-02,1750,West LA,BATTERY - SIMPLE ASSAULT,57,F,B,2020,2020-05-01,17
2020-11-03,1350,Southwest,BATTERY - SIMPLE ASSAULT,53,M,H,2020,2020-11-01,13
2020-08-24,2230,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,F,B,2020,2020-08-01,22
2020-02-23,1750,Hollywood,BATTERY - SIMPLE ASSAULT,24,F,H,2020,2020-02-01,17
2020-11-04,1810,Hollenbeck,BATTERY - SIMPLE ASSAULT,26,M,H,2020,2020-11-01,18
2020-11-04,2200,Southwest,BATTERY - SIMPLE ASSAULT,55,M,B,2020,2020-11-01,22
2020-07-28,900,Hollenbeck,BATTERY - SIMPLE ASSAULT,63,M,W,2020,2020-07-01,9
2020-06-16,2124,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",70,M,W,2020,2020-06-01,21
2020-11-06,1800,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,X,X,2020,2020-11-01,18
2020-11-03,2145,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,F,B,2020,2020-11-01,21
2020-10-09,2300,West LA,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,B,2020,2020-10-01,23
2020-11-05,830,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,M,H,2020,2020-11-01,8
2020-01-02,1000,Wilshire,BATTERY - SIMPLE ASSAULT,32,F,H,2020,2020-01-01,10
2020-05-17,1230,Van Nuys,BATTERY - SIMPLE ASSAULT,60,M,O,2020,2020-05-01,12
2020-09-10,1950,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,M,W,2020,2020-09-01,19
2020-12-24,945,Wilshire,BATTERY - SIMPLE ASSAULT,35,M,H,2020,2020-12-01,9
2020-05-24,1510,West LA,BATTERY - SIMPLE ASSAULT,21,M,H,2020,2020-05-01,15
2020-11-03,2200,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,H,2020,2020-11-01,22
2020-07-12,1930,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",84,M,H,2020,2020-07-01,19
2020-02-24,745,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,H,2020,2020-02-01,7
2020-10-19,1500,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,M,W,2020,2020-10-01,15
2020-11-04,1200,Hollenbeck,BATTERY - SIMPLE ASSAULT,26,M,H,2020,2020-11-01,12
2020-08-15,2330,West LA,BATTERY - SIMPLE ASSAULT,47,M,W,2020,2020-08-01,23
2020-07-16,1230,West Valley,"BUNCO, ATTEMPT",68,F,O,2020,2020-07-01,12
2020-11-01,30,Southwest,BATTERY - SIMPLE ASSAULT,35,F,B,2020,2020-11-01,0
2020-11-26,730,West LA,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,M,O,2020,2020-11-01,7
2020-05-13,1200,Wilshire,BATTERY - SIMPLE ASSAULT,30,M,W,2020,2020-05-01,12
2020-02-11,1415,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,H,2020,2020-02-01,14
2020-01-09,1330,Hollywood,BATTERY - SIMPLE ASSAULT,22,F,O,2020,2020-01-01,13
2020-06-22,1300,West LA,BATTERY - SIMPLE ASSAULT,34,F,W,2020,2020-06-01,13
2020-11-06,1220,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",64,M,H,2020,2020-11-01,12
2020-10-31,2130,Hollenbeck,BATTERY - SIMPLE ASSAULT,58,M,H,2020,2020-10-01,21
2020-12-14,1910,Hollywood,BATTERY - SIMPLE ASSAULT,27,M,B,2020,2020-12-01,19
2020-05-20,900,West Valley,BATTERY - SIMPLE ASSAULT,23,F,O,2020,2020-05-01,9
2020-11-03,1815,Southwest,BATTERY - SIMPLE ASSAULT,34,F,H,2020,2020-11-01,18
2020-11-28,1300,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,M,B,2020,2020-11-01,13
2020-04-26,1430,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,M,B,2020,2020-04-01,14
2020-11-24,1600,West LA,BATTERY - SIMPLE ASSAULT,20,M,H,2020,2020-11-01,16
2020-08-16,1452,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,M,W,2020,2020-08-01,14
2020-11-07,1640,Southwest,BATTERY - SIMPLE ASSAULT,50,M,O,2020,2020-11-01,16
2020-06-09,1215,West LA,BATTERY - SIMPLE ASSAULT,53,M,W,2020,2020-06-01,12
2020-03-22,2000,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,M,H,2020,2020-03-01,20
2020-10-05,920,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,M,H,2020,2020-10-01,9
2020-11-21,230,West LA,BATTERY - SIMPLE ASSAULT,20,X,X,2020,2020-11-01,2
2020-12-02,1330,Van Nuys,BATTERY - SIMPLE ASSAULT,45,M,A,2020,2020-12-01,13
2020-10-01,856,West LA,BATTERY - SIMPLE ASSAULT,53,M,B,2020,2020-10-01,8
2020-07-17,120,West LA,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,M,B,2020,2020-07-01,1
2020-05-04,1400,Harbor,BATTERY - SIMPLE ASSAULT,70,M,W,2020,2020-05-01,14
2020-07-04,2245,Hollenbeck,BATTERY - SIMPLE ASSAULT,24,M,B,2020,2020-07-01,22
2020-06-27,2145,West Valley,BATTERY - SIMPLE ASSAULT,55,F,O,2020,2020-06-01,21
2020-05-04,45,Wilshire,BATTERY - SIMPLE ASSAULT,35,M,B,2020,2020-05-01,0
2020-11-07,815,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,H,2020,2020-11-01,8
2020-03-05,1200,West LA,BATTERY - SIMPLE ASSAULT,53,M,O,2020,2020-03-01,12
2020-02-06,2215,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,H,2020,2020-02-01,22
2020-11-03,2200,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,B,2020,2020-11-01,22
2020-12-09,2140,West LA,BATTERY - SIMPLE ASSAULT,19,M,W,2020,2020-12-01,21
2020-08-15,1900,Hollywood,BATTERY - SIMPLE ASSAULT,40,M,B,2020,2020-08-01,19
2020-11-02,1400,Southwest,BATTERY - SIMPLE ASSAULT,33,M,W,2020,2020-11-01,14
2020-03-09,2130,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,W,2020,2020-03-01,21
2020-02-06,605,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,F,H,2020,2020-02-01,6
2020-11-02,1545,Southwest,BATTERY - SIMPLE ASSAULT,16,F,H,2020,2020-11-01,15
2020-04-26,1950,Hollenbeck,BATTERY - SIMPLE ASSAULT,33,F,H,2020,2020-04-01,19
2020-11-04,2110,Southwest,BATTERY - SIMPLE ASSAULT,23,X,X,2020,2020-11-01,21
2020-11-05,1140,Southwest,BATTERY - SIMPLE ASSAULT,69,M,A,2020,2020-11-01,11
2020-05-05,1230,Wilshire,BATTERY - SIMPLE ASSAULT,37,M,W,2020,2020-05-01,12
2020-11-23,1630,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,F,H,2020,2020-11-01,16
2020-10-12,2230,Harbor,BATTERY - SIMPLE ASSAULT,23,F,H,2020,2020-10-01,22
2020-04-12,1335,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,M,H,2020,2020-04-01,13
2020-11-08,1930,Southwest,BATTERY - SIMPLE ASSAULT,22,M,W,2020,2020-11-01,19
2020-12-07,810,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",61,M,W,2020,2020-12-01,8
2020-11-05,2100,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,M,H,2020,2020-11-01,21
2020-07-18,2105,Van Nuys,BATTERY - SIMPLE ASSAULT,52,M,H,2020,2020-07-01,21
2020-05-02,1500,Van Nuys,BATTERY - SIMPLE ASSAULT,61,M,B,2020,2020-05-01,15
2020-09-25,330,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,B,2020,2020-09-01,3
2020-11-03,2220,Southwest,BATTERY - SIMPLE ASSAULT,49,M,H,2020,2020-11-01,22
2020-12-18,2030,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,H,2020,2020-12-01,20
2020-01-13,1405,Van Nuys,BATTERY - SIMPLE ASSAULT,33,F,O,2020,2020-01-01,14
2020-08-29,1013,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,M,W,2020,2020-08-01,10
2020-05-21,2250,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,M,H,2020,2020-05-01,22
2020-10-05,719,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,F,B,2020,2020-10-01,7
2020-01-27,1205,Wilshire,BATTERY - SIMPLE ASSAULT,36,M,H,2020,2020-01-01,12
2020-07-01,2200,Hollenbeck,BATTERY - SIMPLE ASSAULT,37,F,H,2020,2020-07-01,22
2020-08-15,1740,Wilshire,BATTERY - SIMPLE ASSAULT,36,F,B,2020,2020-08-01,17
2020-02-28,100,Hollywood,BATTERY - SIMPLE ASSAULT,32,M,O,2020,2020-02-01,1
2020-10-22,2015,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,M,W,2020,2020-10-01,20
2020-11-03,2200,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,M,B,2020,2020-11-01,22
2020-06-18,1220,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,H,2020,2020-06-01,12
2020-10-18,2200,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,M,H,2020,2020-10-01,22
2020-02-14,1600,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,F,W,2020,2020-02-01,16
2020-10-14,930,Hollywood,BATTERY - SIMPLE ASSAULT,29,F,B,2020,2020-10-01,9
2020-07-05,1330,West LA,BATTERY - SIMPLE ASSAULT,26,M,W,2020,2020-07-01,13
2020-04-29,1740,Harbor,BATTERY POLICE (SIMPLE),25,M,X,2020,2020-04-01,17
2020-11-07,2215,Southwest,BATTERY - SIMPLE ASSAULT,63,F,H,2020,2020-11-01,22
2020-11-05,1315,Southwest,"BUNCO, ATTEMPT",24,F,O,2020,2020-11-01,13
2020-11-06,825,Hollenbeck,BATTERY - SIMPLE ASSAULT,86,M,H,2020,2020-11-01,8
2020-05-23,1515,Van Nuys,BATTERY - SIMPLE ASSAULT,63,F,H,2020,2020-05-01,15
2020-01-24,200,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,M,O,2020,2020-01-01,2
2020-01-09,1430,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,M,H,2020,2020-01-01,14
2020-06-03,1330,West Valley,BATTERY - SIMPLE ASSAULT,40,M,O,2020,2020-06-01,13
2020-03-10,1435,Wilshire,BATTERY - SIMPLE ASSAULT,43,M,H,2020,2020-03-01,14
2020-06-23,1008,Harbor,BATTERY - SIMPLE ASSAULT,37,F,H,2020,2020-06-01,10
2020-11-08,1530,Southwest,BATTERY - SIMPLE ASSAULT,61,M,B,2020,2020-11-01,15
2020-03-07,2100,West LA,BATTERY - SIMPLE ASSAULT,50,M,A,2020,2020-03-01,21
2020-10-22,1820,Hollenbeck,BATTERY - SIMPLE ASSAULT,32,M,O,2020,2020-10-01,18
2020-09-23,1650,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,F,H,2020,2020-09-01,16
2020-05-08,1030,West Valley,BATTERY - SIMPLE ASSAULT,23,M,H,2020,2020-05-01,10
2020-11-07,1900,Southwest,BATTERY - SIMPLE ASSAULT,65,M,B,2020,2020-11-01,19
2020-11-07,1505,Southwest,BATTERY - SIMPLE ASSAULT,21,M,H,2020,2020-11-01,15
2020-04-28,4,Wilshire,BATTERY - SIMPLE ASSAULT,23,F,B,2020,2020-04-01,0
2020-11-20,1430,Van Nuys,BATTERY - SIMPLE ASSAULT,43,M,O,2020,2020-11-01,14
2020-08-16,1240,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,M,H,2020,2020-08-01,12
2020-03-19,2020,Hollenbeck,BATTERY - SIMPLE ASSAULT,21,M,H,2020,2020-03-01,20
2020-08-28,600,Harbor,BATTERY - SIMPLE ASSAULT,35,F,H,2020,2020-08-01,6
2020-03-16,1125,West LA,BATTERY - SIMPLE ASSAULT,42,M,W,2020,2020-03-01,11
2020-11-03,2100,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,H,2020,2020-11-01,21
2020-08-08,1611,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,M,H,2020,2020-08-01,16
2020-11-04,2300,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",63,M,B,2020,2020-11-01,23
2020-01-07,1200,West LA,BATTERY - SIMPLE ASSAULT,50,M,W,2020,2020-01-01,12
2020-11-07,1100,Southwest,BATTERY - SIMPLE ASSAULT,63,F,B,2020,2020-11-01,11
2020-11-10,1800,Van Nuys,BATTERY - SIMPLE ASSAULT,33,M,W,2020,2020-11-01,18
2020-10-17,2230,Harbor,BATTERY - SIMPLE ASSAULT,38,F,H,2020,2020-10-01,22
2020-11-02,115,Southwest,BATTERY - SIMPLE ASSAULT,41,M,W,2020,2020-11-01,1
2020-06-03,2100,Hollenbeck,BATTERY - SIMPLE ASSAULT,62,M,B,2020,2020-06-01,21
2020-11-02,2130,Southwest,BATTERY - SIMPLE ASSAULT,45,M,W,2020,2020-11-01,21
2020-11-20,1400,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",69,M,B,2020,2020-11-01,14
2020-07-13,1,Hollywood,BATTERY - SIMPLE ASSAULT,31,M,H,2020,2020-07-01,0
2020-07-15,50,West Valley,BATTERY - SIMPLE ASSAULT,60,F,O,2020,2020-07-01,0
2020-11-03,2200,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,B,2020,2020-11-01,22
2020-11-17,1900,Harbor,BATTERY - SIMPLE ASSAULT,26,M,H,2020,2020-11-01,19
2020-11-05,2100,Southwest,BATTERY - SIMPLE ASSAULT,46,F,B,2020,2020-11-01,21
2020-02-02,5,Hollywood,BATTERY - SIMPLE ASSAULT,17,F,H,2020,2020-02-01,0
2020-04-25,1630,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,H,2020,2020-04-01,16
2020-10-06,1200,West Valley,BATTERY - SIMPLE ASSAULT,20,M,H,2020,2020-10-01,12
2020-06-13,1,Harbor,BATTERY - SIMPLE ASSAULT,25,M,H,2020,2020-06-01,0
2020-02-29,1430,West Valley,BATTERY - SIMPLE ASSAULT,36,M,W,2020,2020-02-01,14
2020-01-18,2115,Wilshire,BATTERY - SIMPLE ASSAULT,28,M,B,2020,2020-01-01,21
2020-10-24,1345,Hollenbeck,BATTERY - SIMPLE ASSAULT,27,M,H,2020,2020-10-01,13
2020-05-05,1450,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,H,2020,2020-05-01,14
2020-08-30,1805,Wilshire,BATTERY - SIMPLE ASSAULT,37,M,O,2020,2020-08-01,18
2020-08-17,1930,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",78,F,W,2020,2020-08-01,19
2020-04-25,1230,West Valley,BATTERY - SIMPLE ASSAULT,46,M,W,2020,2020-04-01,12
2020-11-08,1015,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,M,H,2020,2020-11-01,10
